,ed_num,ed_name,pd_num,pd_sufx,pd_ltr,type,adv_num,site_name,site_name_fr,addr,addr_fr,municipality,municipality_fr,province,post_code,lat,lon,confidence,quality,score,easting,northing
35628,35041,Kanata--Carleton,502,0,B,Mobile,610,Hope Living Kanata,Hope Living Kanata,145 Castlefrank Road,145 Castlefrank Road,Kanata,Kanata,ON,K2L 3X9,45.291428717179315,-75.87977705418619,9.0,PointAddress,100.0,67316129.56326257,46612792.64107077
35690,35042,Kenora,48,0,A,Ordinary,600,Mishkeegogamang First Nation Community Hall,Mishkeegogamang First Nation Community Hall,,,New Osnaburg,New Osnaburg,ON,P0V 2H0,51.25828200000005,-90.22765849999996,9.0,PostalExt,86.0,inf,inf
35691,35042,Kenora,48,0,B,Ordinary,600,Mishkeegogamang Band Office,Mishkeegogamang Band Office,1,1,Osnaburg,Osnaburg,ON, ,51.15011000000004,-90.15014999999994,1.0,POI,88.21,inf,inf
35693,35042,Kenora,50,0,A,Ordinary,600,Lac Seul Events Centre,Lac Seul Events Centre,,,Frenchman's Head,Frenchman's Head,ON,P0V 2A0,50.262018000000054,-92.29625899999996,9.0,PostalExt,86.0,inf,inf
35694,35042,Kenora,50,0,B,Ordinary,600,Brian Brisket Memorial Complex,Brian Brisket Memorial Complex, Street, Street,Kejick Bay,Kejick Bay,ON,P0V 2A0,50.262018000000054,-92.29625899999996,9.0,PostalExt,86.0,inf,inf
35748,35042,Kenora,103,0,A,Ordinary,607,Naotkamegwanning Health Services,Naotkamegwanning Health Services,1801 Pawitik St. Street,"1801, rue Pawitik St.",Pawitik,Pawitik,ON,P0X 1L0,49.31089800000005,-94.00160149999996,9.0,PostalExt,86.67,inf,inf
35749,35042,Kenora,103,0,B,Ordinary,607,Community Hall-NWA 37,Community Hall-NWA 37,321 Animkii Drive,321 Animkii Drive,Sioux Narrows,Sioux Narrows,ON,P0X 1N0,49.42143600000006,-94.09356799999996,9.0,PostalExt,86.67,inf,inf
35750,35042,Kenora,103,0,C,Ordinary,607,Dog Paw Community Centre,Dog Paw Community Centre,102 Blue Mountain Drive,102 Blue Mountain Drive,Sioux Narrows,Sioux Narrows,ON,P0X 1L0,49.31089800000005,-94.00160149999996,9.0,PostalExt,86.67,inf,inf
35783,35042,Kenora,500,0,A,Mobile,606,Birchwood Terrace Nursing Home,Birchwood Terrace Nursing Home,237 Lakeview Drive,237 Lakeview Drive,Kenora,Kenora,ON,P9N 4J7,49.76581477127951,-94.50524633164079,10.0,PointAddress,100.0,inf,inf
35784,35042,Kenora,500,0,A,Mobile,606,Gardner House Apartments,Gardner House Apartments,610 Park Street,"610, rue Park",Kenora,Kenora,ON,P9N 4C6,49.76741050375093,-94.4816616931733,9.0,PointAddress,100.0,inf,inf
35785,35042,Kenora,500,0,B,Mobile,606,Benidickson Court,Benidickson Court,450 Laurenson Lane,450 Laurenson Lane,Kenora,Kenora,ON,P9N 4C9,49.763833376074786,-94.48731195920134,9.0,PointAddress,100.0,inf,inf
35786,35042,Kenora,500,0,B,Mobile,606,Lake of the Woods District Hospital,Lake of the Woods District Hospital,21 Sylvan Street,"21, rue Sylvan",Kenora,Kenora,ON,P9N 3W7,49.76749699417164,-94.49931133236194,9.0,PointAddress,100.0,inf,inf
35830,35043,King--Vaughan,31,0,A,Ordinary,601,King City Public School,École publique King City,25 King Boulevard,"25, boulevard King",King City,King City,ON,L7B 1K9,43.932698453805656,-79.5195231331014,8.0,PointAddress,100.0,87416068.31022863,57478861.563152604
35831,35043,King--Vaughan,31,0,B,Ordinary,601,Seneca College Residence,Résidence de collège de Seneca,13980 Dufferin Street,"13980, rue Dufferin",King City,King City,ON,L7B 1L7,43.95538092783772,-79.50998549070917,9.0,PointAddress,100.0,87330872.77148488,57465474.99956103
36012,35043,King--Vaughan,500,0,,Mobile,608,King City Lodge Nursing Home,King City Lodge Nursing Home,146 Fog Road,146 Fog Road,King City,King City,ON,L7B 1A3,43.971933314415445,-79.55010998459139,9.0,PointAddress,100.0,87599519.03482273,57665299.89458588
36013,35043,King--Vaughan,500,0,,Mobile,608,Richview Manor,Richview Manor,10500 Dufferin Street,"10500, rue Dufferin",Vaughan,Vaughan,ON,L6A 4R1,43.878823303075805,-79.49168562675248,9.0,PointAddress,100.0,87264594.81105268,57286896.593017
36014,35043,King--Vaughan,500,0,,Mobile,608,Sherwood Court Long Term Centre,Sherwood Court Long Term Centre,300 Ravineview Drive,300 Ravineview Drive,Vaughan,Vaughan,ON,L6A 3P8,43.88932575852623,-79.51803318489206,9.0,PointAddress,100.0,87440636.35410495,57416859.717790574
36015,35043,King--Vaughan,501,0,,Mobile,604,Kristus Darzs Latvian Home,Kristus Darzs Latvian Home,11290 Pine Valley Drive,11290 Pine Valley Drive,Vaughan,Vaughan,ON,L4L 1A6,43.82639700000006,-79.55620999999996,9.0,PostalExt,95.83,87760447.08255619,57506100.62908497
36016,35043,King--Vaughan,501,0,,Mobile,604,Maple Glen Residences,Maple Glen Residences,2185 Major MacKenzie Drive West,2185 Major MacKenzie Drive West,Vaughan,Vaughan,ON,L6A 1P5,43.85566050011556,-79.51090529014962,9.0,PointAddress,99.07,87417778.67733309,57342287.029086836
36017,35043,King--Vaughan,501,0,,Mobile,604,Villa Colombo Vaughan,Villa Colombo Vaughan,10443 Highway 27,10443 Highway 27,Vaughan,Vaughan,ON,L0J 1C0,43.84027186504345,-79.63213868963102,9.0,StreetAddress,100.0,88289863.93567798,57864920.5091062
36018,35043,King--Vaughan,502,0,,Mobile,608,Chartwell Valley Vista,Chartwell Valley Vista,600 Valley Vista Drive,600 Valley Vista Drive,Maple,Maple,ON,L6A 4H2,43.85917647879261,-79.48186703941369,9.0,PointAddress,100.0,87211856.2711099,57218584.94492316
36019,35043,King--Vaughan,502,0,,Mobile,608,Maple Health Centre,Maple Health Centre,10424 Keele Street,"10424, rue Keele",Vaughan,Vaughan,ON,L6A 2L1,43.86520069802071,-79.51476686865895,9.0,PointAddress,100.0,87437175.39417125,57371568.66090048
36020,35043,King--Vaughan,502,0,,Mobile,608,Viva Thornhill Woods Retirement Community,Viva Thornhill Woods Retirement Community,9700 Bathurst Street,"9700, rue Bathurst",Vaughan,Vaughan,ON,L6A 4V2,43.85739056313125,-79.46094831816542,9.0,PointAddress,100.0,87067644.3987629,57124381.918738656
36132,35044,Kingston and the Islands,93,0,A,Ordinary,614,Kingston Collegiate & Vocational Institute,Kingston Collegiate & Vocational Institute,235 Frontenac Street,"235, rue Frontenac",Kingston,Kingston,ON,K7L 3S7,44.229143493479135,-76.4984011565009,9.0,PointAddress,100.0,70553089.34076348,47228801.120774746
36134,35044,Kingston and the Islands,93,0,C,Ordinary,614,David C Smith House,David C Smith House,222 Stuart Street,"222, rue Stuart",Kingston,Kingston,ON,K7L 2W1,44.22373260892156,-76.49891565736627,9.0,PointAddress,100.0,70558818.26017421,47224751.409583084
36275,35044,Kingston and the Islands,500,0,,Mobile,607,Fairfield Manor West Retirement Residence,Fairfield Manor West Retirement Residence,805 Ridley Drive,805 Ridley Drive,Kingston,Kingston,ON,K7P 2N4,44.25732945802176,-76.57718789733079,9.0,StreetAddress,100.0,70877940.17153087,47476890.90786349
36276,35044,Kingston and the Islands,500,0,,Mobile,607,The Royale Place,The Royale Place,2485 Princess Street,"2485, rue Princess",Kingston,Kingston,ON,K7M 3G1,44.25828647287825,-76.56601894463039,9.0,PointAddress,100.0,70828449.28685603,47446587.559902824
36277,35044,Kingston and the Islands,501,0,,Mobile,614,Fairfield Manor East,Fairfield Manor East,670 McLean Court,670 McLean Court,Kingston,Kingston,ON,K7K 7L8,44.2583238506838,-76.45890803165206,9.0,PointAddress,97.5,70363649.23662394,47149159.92771171
36278,35044,Kingston and the Islands,501,0,,Mobile,614,St. Lawrence Place,St. Lawrence Place,181 Ontario Street,"181, rue Ontario",Kingston,Kingston,ON,K7L 5M1,44.2285447060708,-76.48126774297432,9.0,PointAddress,100.0,70479345.50791503,47180798.79990284
36279,35044,Kingston and the Islands,502,0,,Mobile,607,Château Kingsdale,Château Kingsdale,520 Kingsdale Avenue,"520, avenue Kingsdale",Kingston,Kingston,ON,K7M 9B6,44.24480792287472,-76.54744379603532,9.0,PointAddress,100.0,70756099.17261037,47381001.2893794
36280,35044,Kingston and the Islands,502,0,,Mobile,607,Heathfield Providence Motherhouse,Heathfield Providence Motherhouse,1200 Princess Street,"1200, rue Princess",Kingston,Kingston,ON,K7L 4W4,44.231550000000055,-76.47933949999997,9.0,PostalExt,99.0,70469072.07511006,47178508.43610449
36281,35044,Kingston and the Islands,503,0,,Mobile,612,Providence Care Mental Health Services,Providence Care Mental Health Services,752 King Street West,"752, rue King Ouest",Kingston,Kingston,ON,K7L 4X3,44.231550000000055,-76.47933949999997,9.0,PostalExt,97.41,70469072.07511006,47178508.43610449
36282,35044,Kingston and the Islands,503,0,,Mobile,612,St. Mary's of the Lake,St. Mary's of the Lake,340 Union Street,"340, rue Union",Kingston,Kingston,ON,K7L 2R5,44.225446747362064,-76.50641069577117,9.0,StreetAddress,100.0,70590197.61040117,47247255.18203398
36283,35044,Kingston and the Islands,504,0,,Mobile,611,Crystal Springs Manor,Crystal Springs Manor,760 Front Road,760 Front Road,Kingston,Kingston,ON,K7M 4L7,44.21822442772216,-76.57254012490615,9.0,PointAddress,100.0,70883023.63110916,47424110.76955701
36284,35044,Kingston and the Islands,504,0,,Mobile,611,Rosewood Retirement Centre,Rosewood Retirement Centre,833 Sutton Mills Court,833 Sutton Mills Court,Kingston,Kingston,ON,K7P 2N9,44.25568451731226,-76.57506119455826,9.0,PointAddress,100.0,70869699.4103592,47469259.40484151
36285,35044,Kingston and the Islands,505,0,,Mobile,605,Conservatory Pond Retirement Residence,Conservatory Pond Retirement Residence,1499 Stoneridge Drive,1499 Stoneridge Drive,Kingston,Kingston,ON,K7M 9H9,44.236740635033705,-76.59202641485331,9.0,PointAddress,100.0,70956392.48146841,47497559.54310062
36286,35044,Kingston and the Islands,505,0,,Mobile,605,Marion Community Home,Marion Community Home,480 Days Road,480 Days Road,Kingston,Kingston,ON,K7M 7M1,44.2346858484621,-76.57081297775433,9.0,PointAddress,100.0,70864763.58626932,47436015.72074883
36353,35045,Kitchener Centre,53,0,A,Ordinary,603,Downtown Community Centre,Centre communautaire Downtown,35 B Weber Street West,"35 B, rue Weber Ouest",Kitchener,Kitchener,ON,N2H 3Z1,43.45265173131757,-80.48931166293485,9.0,PointAddress,98.76,95298395.28041121,61529733.79077214
36354,35045,Kitchener Centre,53,0,B,Ordinary,603,The Kaufman Lofts,The Kaufman Lofts,404 King Street West,"404, rue King Ouest",Kitchener,Kitchener,ON,N2G 1C3,43.45248666945573,-80.49682966665712,9.0,PointAddress,100.0,95362310.67192285,61569187.8098778
36501,35045,Kitchener Centre,500,0,,Mobile,608,Emmanuel Village,Emmanuel Village,1250 Weber Street East,"1250, rue Weber Est",Kitchener,Kitchener,ON,N2A 2W1,43.433599880950894,-80.44474375921872,9.0,PointAddress,100.0,94938836.01434767,61269111.08002869
36502,35045,Kitchener Centre,500,0,,Mobile,608,Fergus Place Retirement Residence,Fergus Place Retirement Residence,164 Fergus Avenue,"164, avenue Fergus",Kitchener,Kitchener,ON,N2A 2H2,43.435429645882415,-80.43940365976087,9.0,PointAddress,100.0,94892400.66179256,61243771.56764525
36503,35045,Kitchener Centre,501,0,A,Mobile,608,Millwood Manor,Manoir Millwood,409 Mill Street,"409, rue Mill",Kitchener,Kitchener,ON,N2M 3R9,43.43463662334829,-80.479985950603,9.0,PointAddress,100.0,95235109.2815434,61455373.47130823
36504,35045,Kitchener Centre,501,0,B,Ordinary,608,Sunnyside Home,Maison Sunnyside,247 Franklin Street North,"247, rue Franklin Nord",Kitchener,Kitchener,ON,N2A 1Y5,43.44055805332082,-80.44665545253716,8.0,PointAddress,100.0,94948864.1623313,61288811.885414824
36505,35045,Kitchener Centre,502,0,,Mobile,612,Conestoga Lodge,Conestoga Lodge,55 Hugo Crescent,55 Hugo Crescent,Kitchener,Kitchener,ON,N2M 5J1,43.43069922367152,-80.49069200193324,9.0,PointAddress,100.0,95329230.41579849,61506257.70981065
36506,35045,Kitchener Centre,502,0,,Mobile,612,Highland Place Retirement Residence,Highland Place Retirement Residence,20 Fieldgate Street,"20, rue Fieldgate",Kitchener,Kitchener,ON,N2M 5K3,43.43431775301497,-80.52011313855441,8.0,PointAddress,100.0,95576302.10512032,61666944.81758387
36507,35045,Kitchener Centre,503,0,,Mobile,603,A.R. Goudie Eventide Home,Maison A.R. Goudie Eventide,369 Frederick Street,"369, rue Frederick",Kitchener,Kitchener,ON,N2H 2P1,43.45736826135445,-80.47482527592538,8.0,PointAddress,100.0,95171677.67809622,61460029.34380741
36508,35045,Kitchener Centre,503,0,,Mobile,603,Victoria Place Retirement Residence,Victoria Place Retirement Residence,290 Queen Street South,"290, rue Queen Sud",Kitchener,Kitchener,ON,N2G 1W3,43.446688647527196,-80.49244289719526,9.0,PointAddress,100.0,95330143.61091478,61537899.736266
36716,35046,Kitchener--Conestoga,500,0,,Mobile,602,Barnswallow Place LTC Centre,Barnswallow Place LTC Centre,120 Barnswallow Drive,120 Barnswallow Drive,Woolwich,Woolwich,ON,N3B 2Y9,43.593250945556875,-80.57719749408768,9.0,StreetAddress,100.0,95926095.88732032,62195881.355840564
36717,35046,Kitchener--Conestoga,500,0,,Mobile,602,Chateau Gardens Assisted Living Centre,Chateau Gardens Assisted Living Centre,8 Snyder Avenue North,"8, avenue Snyder Nord",Elmira,Elmira,ON,N3B 2B1,43.60099920122337,-80.56286764060229,9.0,PointAddress,100.0,95795998.60691889,62129705.32076986
36718,35046,Kitchener--Conestoga,500,0,,Mobile,602,Chateau Gardens Elmira,Chateau Gardens Elmira,11 Herbert Street,"11, rue Herbert",Woolwich,Woolwich,ON,N3B 2B8,43.60173839854992,-80.56379038195921,9.0,StreetAddress,100.0,95803273.65781526,62135705.02215259
36719,35046,Kitchener--Conestoga,501,0,,Mobile,604,Heritage House,Heritage House,54 Eby Street,"54, rue Eby",Woolwich,Woolwich,ON,N0B 2N0,43.54121930255511,-80.55049516006157,9.0,StreetAddress,100.0,95742432.40938437,61979178.86019757
36720,35046,Kitchener--Conestoga,501,0,,Mobile,604,St. Jacobs Place Seniors Residence,St. Jacobs Place Seniors Residence,10 Water Street,"10, rue Water",Woolwich,Woolwich,ON,N0B 2N0,43.539167834306696,-80.55129126627732,9.0,StreetAddress,100.0,95751060.89672318,61980551.444241665
36765,35047,Kitchener South--Hespeler,28,0,A,Ordinary,601,Saint Luke's United Church,Saint Luke's United Church,1620 Franklin Boulevard,"1620, boulevard Franklin",Cambridge,Cambridge,ON,N3C 1P2,43.42471181127012,-80.31015571639989,9.0,PointAddress,100.0,93830416.71819861,60562814.84604269
36766,35047,Kitchener South--Hespeler,28,0,B,Ordinary,601,Saint Lukes Place,Place Saint Lukes,1624 Franklin Boulevard,"1624, boulevard Franklin",Cambridge,Cambridge,ON,N3C 3P4,43.42455237101218,-80.31018122150455,9.0,StreetAddress,100.0,93830762.00858332,60562724.94922058
36811,35047,Kitchener South--Hespeler,73,0,A,Ordinary,604,Wilson Avenue School,École Wilson Avenue,221 Wilson Avenue,"221, avenue Wilson",Kitchener,Kitchener,ON,N2C 1G9,43.42671232858236,-80.45284295937422,9.0,PointAddress,100.0,95012927.37801798,61301852.34057805
36812,35047,Kitchener South--Hespeler,73,0,B,Mobile,604,Trinity Residence,Trinity Residence,2705 Kingsway Drive,2705 Kingsway Drive,Kitchener,Kitchener,ON, ,43.431100613763064,-80.44226820421603,9.0,StreetAddress,100.0,94920207.11063468,61252691.73082488
36814,35047,Kitchener South--Hespeler,73,0,C,Mobile,604,Trinity Village Assisted Living,Aide à la vie Trinity Village,2711 Kingsway Drive,2711 Kingsway Drive,Kitchener,Kitchener,ON,N2C 1A7,43.43088987009014,-80.44185082532923,9.0,StreetAddress,100.0,94916884.48113938,61250217.9928339
36816,35047,Kitchener South--Hespeler,73,0,D,Mobile,604,Trinity Village Care Centre,Centre de soins Trinity Village,2727 Kingsway Drive,2727 Kingsway Drive,Kitchener,Kitchener,ON,N2C 1A7,43.43026653067008,-80.44072139307995,9.0,StreetAddress,100.0,94907940.80223621,61243451.040384285
36924,35047,Kitchener South--Hespeler,500,0,,Mobile,610,Cambridge Country Manor,Cambridge Country Manor,3680 Speedsville Road,3680 Speedsville Road,Cambridge,Cambridge,ON,N3H 4R6,43.454435032431476,-80.35685137656479,9.0,PointAddress,100.0,94188735.33006223,60842606.75993466
36925,35047,Kitchener South--Hespeler,500,0,,Mobile,610,Doon Village Retirement Residence,Doon Village Retirement Residence,868 Doon Village Road,868 Doon Village Road,Kitchener,Kitchener,ON,N2P 1A4,43.39124171916987,-80.43956623711728,8.0,PointAddress,100.0,94932065.23643543,61182990.40147919
37167,35048,Lambton--Kent--Middlesex,500,0,,Mobile,604,Craigholme Nursing Home,Craigholme Nursing Home,221 Ailsa Craig Main Street,"221, rue Ailsa Craig Main",Ailsa Craig,Ailsa Craig,ON,N0M 1A0,43.11150000000005,-81.55425049999997,9.0,PostalExt,90.42,105729249.30603388,67282827.5801004
37168,35048,Lambton--Kent--Middlesex,500,0,,Mobile,604,Crest Support Services,Crest Support Services,13570 Elginfield Road,13570 Elginfield Road,Lucan,Lucan,ON,N0M 2J0,43.15455147300405,-81.3993985596857,9.0,StreetAddress,100.0,104067122.7444866,66352124.44202398
37169,35048,Lambton--Kent--Middlesex,500,0,,Mobile,604,Prince George Retirement Home,Prince George Retirement Home,139 Main Street,"139, rue Main",Lucan,Lucan,ON,N0M 2J0,43.18667985509853,-81.40053004206808,9.0,PointAddress,100.0,104048305.18202512,66408725.70920676
37170,35048,Lambton--Kent--Middlesex,501,0,,Mobile,602,Chartwell Parkhill Long Term Care,Chartwell Parkhill Long Term Care,250 Tain Street,"250, rue Tain",Parkhill,Parkhill,ON,N0M 2K0,43.157390692163695,-81.6817141470945,9.0,PointAddress,100.0,107061973.52044445,68202636.4140076
37171,35048,Lambton--Kent--Middlesex,501,0,,Mobile,602,Country Manor Estates Ltd.,Country Manor Estates Ltd.,66 Victoria Street,"66, rue Victoria",Thedford,Thedford,ON,N0M 2N0,43.16216377990651,-81.85321083135233,9.0,PointAddress,100.0,108974208.91077127,69390993.53974634
37172,35048,Lambton--Kent--Middlesex,501,0,,Mobile,602,North Lambton Lodge,North Lambton Lodge,39 Morris Street,"39, rue Morris",Forest,Forest,ON,N0N 1J0,43.09203707285723,-81.99293729569855,9.0,StreetAddress,100.0,110664359.79703782,70273341.16632229
37173,35048,Lambton--Kent--Middlesex,502,0,,Mobile,610,Sprucedale Care Centre,Sprucedale Care Centre,96 Kittridge Avenue East,"96, avenue Kittridge Est",Strathroy,Strathroy,ON,N7G 2A8,42.96418997362805,-81.62333260851754,9.0,PointAddress,100.0,106613417.05532035,67506468.23755646
37174,35048,Lambton--Kent--Middlesex,502,0,,Mobile,610,Strathmere Lodge,Strathmere Lodge,599 Albert Street,"599, rue Albert",Strathroy,Strathroy,ON,N7G 1X1,42.95557952928614,-81.6434415,9.0,PointAddress,100.0,106840126.91963725,67626427.59818292
37175,35048,Lambton--Kent--Middlesex,502,0,,Mobile,610,Strathroy Residential Home,Strathroy Residential Home,25354 Wood Road,25354 Wood Road,Strathroy,Strathroy,ON,N7G 3H6,43.004571000000055,-81.64667149999997,9.0,PostalExt,95.24,106827850.80843058,67725461.50811917
37176,35048,Lambton--Kent--Middlesex,503,0,,Mobile,608,Country Terrace Nursing Home,Country Terrace Nursing Home,10072 Oxbow Drive,10072 Oxbow Drive,Komoka,Komoka,ON,N0L 1R0,42.95826702039147,-81.43731569403546,9.0,StreetAddress,100.0,104645085.21185617,66289834.87539307
37177,35048,Lambton--Kent--Middlesex,503,0,,Mobile,608,Middlesex Terrace Nursing Home,Middlesex Terrace Nursing Home,2094 Gideon Drive,2094 Gideon Drive,Delaware,Delaware,ON,N0L 1E0,42.92251874514545,-81.42624856973805,9.0,StreetAddress,100.0,104563982.8594852,66164300.35136919
37178,35048,Lambton--Kent--Middlesex,503,0,,Mobile,608,Oneida Long Term Care,Oneida Long Term Care,2229 Elm Avenue,"2229, avenue Elm",Southwold,Southwold,ON,N0L 2G0,42.81840845533878,-81.41016231766282,9.0,StreetAddress,97.5,104495481.51736128,65901765.19956341
37179,35048,Lambton--Kent--Middlesex,504,0,,Mobile,614,Babcock Community Care Centre,-Babcock Community Care Centre,196 Wellington Street,"196, rue Wellington",Wardsville,Wardsville,ON,N0L 2N0,42.65856840333638,-81.75789262450752,9.0,StreetAddress,100.0,108392251.53993751,67921804.28154445
37180,35048,Lambton--Kent--Middlesex,504,0,,Mobile,614,Brookside Retirement Living,Brookside Retirement Living,7835 Confederation Line,7835 Confederation Line,Watford,Watford,ON,N0M 2S0,42.95556349177704,-81.88315191618096,9.0,PointAddress,100.0,109522521.26342748,69266724.63332984
37181,35048,Lambton--Kent--Middlesex,504,0,,Mobile,614,Watford Quality Care Centre,Watford Quality Care Centre,344 Victoria Street,"344, rue Victoria",Watford,Watford,ON,N0M 2S0,42.95255952452562,-81.88619922300768,9.0,PointAddress,100.0,109560573.068252,69283287.26095673
